Store Type_Flagship,Store Type_Mall Flagship,Store Type_Mall Store,Store Type_Official Flagship,Store Type_Other,Store Type_Specialty Store,Brand Name Encoded,is_top,Sales Month_2021-04,Sales Month_2021-05,Sales Month_2021-06,Sales Month_2021-07,Sales Month_2021-08,Sales Month_2021-09,Sales Month_2021-10,Sales Month_2021-11,Sales Month_2021-12,is_promote,Sales Lag 1,Sales Lag 2,Sales Lag 3,Sales Rolling Mean,Sales Quantity
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,True,False,False,False,False,False,0,2329.0,2834.0,0.0,1941.3333333333333,661
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,False,True,False,False,False,False,0,661.0,2329.0,2834.0,1491.0,1483
0.0,0.0,0.0,0.0,0.0,1.0,1838.7006480558325,1,False,False,False,False,False,False,False,True,False,1,0.0,0.0,0.0,0.0,730
0.0,0.0,0.0,0.0,0.0,1.0,1838.7006480558325,1,False,False,False,False,False,False,False,False,True,1,730.0,0.0,0.0,0.0,1935
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,True,False,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,220
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,True,False,False,False,False,False,0,220.0,0.0,0.0,0.0,83
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,False,True,False,False,False,False,0,83.0,220.0,0.0,181.0,240
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,False,False,False,False,True,False,1,240.0,83.0,220.0,1097.3333333333333,2969
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,False,False,False,False,False,True,1,2969.0,240.0,83.0,2376.6666666666665,3921
0.0,1.0,0.0,0.0,0.0,0.0,1028.2350746268658,0,False,False,False,False,False,False,False,True,False,1,0.0,0.0,0.0,0.0,664
0.0,1.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,False,False,False,False,False,True,1,0.0,0.0,0.0,0.0,4659
0.0,1.0,0.0,0.0,0.0,0.0,1318.4189723320158,0,False,False,False,False,False,False,False,False,True,1,0.0,0.0,0.0,0.0,14307
0.0,1.0,0.0,0.0,0.0,0.0,1318.4189723320158,0,False,False,False,False,False,False,False,False,True,1,14307.0,0.0,0.0,0.0,11362
0.0,1.0,0.0,0.0,0.0,0.0,1318.4189723320158,0,False,False,False,False,False,False,False,False,True,1,11362.0,14307.0,0.0,12128.666666666666,10717
